UMAP1,UMAP2,UMAP3,label
6.7076283,0.8808479,3.6156576,6
-1.7219638,6.391294,8.019001,4
5.262651,1.0961577,8.48319,0
10.14603,5.845721,4.291001,3
-0.3760771,3.5577812,7.683651,5
-0.16960129,5.9024205,9.341143,5
10.619124,3.2115014,2.89486,3
10.764128,2.7294922,2.836478,3
5.4868793,1.6920657,2.9176254,5
11.579993,6.526344,4.117863,3
2.2698686,-1.3209851,5.381515,4
9.283613,2.6901848,3.2294216,3
2.6336305,-1.7726792,7.121091,4
11.02993,7.015746,4.6565533,3
1.3064363,-0.7766315,4.69877,4
-0.61249226,8.285035,8.91608,5
11.014614,5.05374,4.20214,3
12.012404,4.963028,3.8425,3
11.32106,4.6284184,3.317147,3
12.167252,4.1631613,3.6635203,3
8.342055,2.4337075,3.7555962,6
-1.3204073,6.526348,8.184867,5
-0.20317777,1.512128,7.4030695,2
-0.11991723,5.8418026,9.299164,5
10.085337,5.2489796,3.3159688,3
4.3534966,1.90857,9.716341,0
6.697494,-0.20751603,3.2636695,6
1.3854083,0.92759085,6.5526004,2
6.7380347,0.582347,3.9003778,6
6.044376,0.7943049,5.674695,6
9.26056,2.2761128,2.6953766,6
6.1092825,0.9003913,2.1278088,6
10.883191,6.90959,5.473889,3
10.648442,7.2536397,5.9550443,5
5.2943864,2.1657448,2.6229863,6
-0.38111618,6.4634967,9.4153,5
1.4736099,1.5259103,8.512323,2
2.9377787,-0.68769735,4.326695,2
0.31864947,0.59028405,6.3281536,2
3.3135958,0.5273648,4.8907433,4
-0.476955,5.422798,8.445977,5
5.290875,1.9925973,2.787705,6
4.2294097,0.060445853,5.790881,4
-1.2399484,6.539445,7.8376527,6
1.111269,2.0876498,7.0472226,0
4.960497,0.17806582,4.9616475,4
4.6864185,0.028088143,7.120433,4
10.749183,6.5503187,4.217411,3
11.691089,7.0549717,5.319269,3
6.047425,1.1004066,2.5509255,6
3.1013944,-0.27084145,6.621282,4
4.5886726,-0.37729394,4.990435,6
12.450323,7.155788,5.302107,3
-0.004890907,2.4761488,8.072261,2
-0.04507274,7.5345597,8.5914345,5
1.6750666,-0.58485126,5.3347864,4
-1.3718256,7.2972217,8.634142,5
0.46626857,2.897494,8.232717,4
3.66679,2.3742096,9.414497,0
10.848694,5.0518,3.3882246,3
5.410982,0.58370125,6.461602,6
4.780948,1.1932626,9.394043,0
3.8721128,-0.13387306,3.813464,4
-0.47692403,4.7131457,8.04583,2
4.030537,0.30330387,6.8515754,4
5.928625,1.8869337,2.4767811,6
4.060714,1.2257607,9.463233,0
10.063648,4.74893,4.683506,3
0.24140273,2.272715,8.201359,2
6.766652,1.1907547,2.1444263,6
-0.42998216,4.4555063,7.9399166,2
5.578062,0.76420057,7.7122703,2
11.346463,4.652903,2.8560812,3
1.4633913,2.2118974,9.174182,2
0.11238596,7.183396,8.628246,5
0.053614747,2.164595,8.119188,2
11.818162,5.263184,2.9755516,3
5.6111965,0.7879955,4.6924963,0
4.395007,1.1534958,4.5090084,2
11.401487,6.245414,4.986236,3
11.8739,5.6452603,4.5556607,3
0.7434149,-0.37395653,5.887715,2
-0.29204363,4.993493,8.05419,4
5.7348194,-0.37058514,9.453952,1
0.9400303,-0.31676674,5.1144557,2
2.8762336,-1.359817,3.939293,4
5.8806677,0.97390264,4.0284233,6
11.552074,4.2199173,3.4648826,3
3.9510276,0.8020652,3.9557493,6
5.2998424,0.24768707,5.2555656,6
5.0656776,1.304244,8.787584,0
3.9663308,-0.38926944,6.8364315,0
11.454783,3.8280976,2.6375277,3
4.528403,0.40686858,7.5963845,0
9.936178,4.7335863,4.922429,3
10.760009,5.5334783,3.917006,3
11.108144,4.437463,4.038405,3
6.7512617,-0.3824739,3.0471997,6
10.513254,6.707073,5.2637796,3
4.3839936,1.7246656,9.716473,0
3.3829985,-0.0018967374,4.1480794,6
2.2074354,-2.5321832,4.9359016,4
6.2839856,0.8319807,2.4502187,6
1.0869391,1.3955323,8.56007,4
0.7354153,-0.28960335,6.1518216,0
2.530879,-1.4193476,4.954573,4
6.449058,0.92720264,3.343443,6
3.6610696,-1.280168,6.1614614,3
3.5047066,0.108592816,3.8833091,4
4.9719205,0.1611563,5.07775,6
1.3258126,1.188372,8.746654,2
-0.5189426,5.7917476,8.838219,3
6.106005,1.5243,2.607312,6
-1.6148692,7.3007846,8.359615,5
5.1281238,2.0625012,3.0256093,6
11.00841,5.7117968,4.0922127,3
5.4927464,1.0189028,9.176133,0
11.66747,5.532861,4.678208,3
5.3443255,2.0639555,2.526079,6
11.287585,5.387688,4.30724,3
4.5493064,0.3259087,7.9336433,4
4.7119603,1.3372757,3.054555,0
9.807255,2.774905,3.1931152,3
2.673766,-1.3652259,5.4936504,4
2.5716434,2.8896883,9.195422,5
8.054743,1.5066699,3.0331912,6
6.4640126,0.85631657,3.293722,6
4.8497605,0.7761795,8.621051,2
10.148339,4.943393,4.2247944,3
2.200817,-0.99925816,6.0089545,4
1.0732039,2.8336046,9.037249,3
-0.74869764,6.817843,8.830499,5
6.4187527,1.138336,4.337882,6
5.724245,0.058564913,8.45584,0
0.1658092,8.375989,8.922809,5
0.93520474,-0.78592783,5.517197,6
5.1839914,0.7756245,8.266801,0
-0.174134,0.9615835,6.390015,2
10.993528,5.299136,4.904917,3
1.9266278,-2.3581772,4.6749067,4
1.26081,-0.5236477,6.045641,0
3.6722565,-1.3131219,6.048787,4
5.2797356,1.3784524,3.7920623,6
-0.68174064,6.538897,9.364142,5
7.463699,1.9541072,1.8697425,6
-0.353445,4.730606,8.344494,4
5.0765758,1.1128522,4.3109474,2
-0.36952132,4.8043275,8.304537,2
3.3611655,1.6894206,9.69683,0
0.66531813,2.5056624,8.58438,2
9.8517065,2.4818687,2.6319435,6
6.068502,0.8036318,6.9642572,0
0.51110923,2.007059,8.309043,2
0.098006055,6.568278,9.730909,5
7.9187617,1.2770528,3.1173542,4
11.050741,7.0201283,4.9343157,2
0.9824688,1.0156816,9.223305,0
3.9240487,-0.7101802,6.687062,4
5.742388,-0.2261264,9.153424,0
10.574427,6.727438,4.547732,3
10.719236,5.7673626,4.721886,3
10.809442,4.4512343,3.473618,3
2.1547756,-1.6896601,4.9857755,4
10.447577,5.2687454,3.5103214,3
-0.3424193,1.8882729,6.7044005,2
10.607481,5.680669,5.1494226,3
4.4850526,0.5637034,4.8390827,2
-0.16956902,5.8257666,9.28702,5
11.138232,7.2073708,5.304503,3
11.500531,3.7694519,3.444889,3
6.207233,-0.2614707,2.8779452,6
2.6759722,2.738346,9.352772,0
2.1329982,-2.8277178,5.1199,3
11.809651,3.8309038,3.2058043,3
11.8837595,5.072541,3.7182612,3
1.6384902,-1.4929987,6.156248,4
3.5622504,-1.0777497,4.4006014,6
4.6824427,0.76939213,4.9939675,6
5.338551,-0.51728076,10.183486,1
9.867403,3.9829257,2.983873,3
-0.0517571,0.9002071,5.9445734,2
4.724966,2.2740867,9.112854,3
11.186601,3.4944668,3.4085205,3
2.1526484,-1.248584,4.624442,6
5.3845057,0.8303955,5.736662,6
7.524058,1.3790134,3.5231106,6
-0.9590964,7.5891347,8.596412,5
3.94749,-1.0258803,6.1796284,2
-0.1890423,1.0032729,6.1417212,2
0.7797788,-0.67749625,5.678421,4
11.387341,5.186021,3.849253,3
0.84570736,2.7657409,8.913261,2
10.989119,5.4711576,3.4239075,3
3.9715152,0.005015505,3.483731,6
10.250736,3.7950695,3.4847836,4
1.9707912,-0.8557937,5.4087505,4
1.4313607,1.4429518,9.133766,6
3.6147757,0.15301566,3.8666313,6
6.1847243,0.92384493,5.637314,6
11.480423,4.17134,3.9167423,5
5.572162,-0.8517851,10.471772,1
10.354119,3.372519,2.7583416,6
3.6567445,0.11044944,4.9193916,6
11.197313,5.0789413,4.07558,3
5.9189615,0.28982264,2.602188,6
7.332883,1.3106908,2.6291585,6
1.5476278,2.1257546,9.176649,2
7.895998,1.1729938,3.235421,6
3.915673,0.22548024,7.0033326,4
1.2573843,-1.2648759,5.398939,4
4.8073034,0.7312687,2.83469,6
4.6302123,2.1992533,9.361804,3
6.0214505,0.83333504,5.9426217,2
9.436755,4.962029,5.3431897,0
2.3594358,-1.8162456,6.8828416,4
5.776315,0.52280086,8.238242,0
4.5665197,1.6237184,3.1669164,6
6.063848,1.6694274,1.9294133,6
-0.5761257,7.1403046,8.7718,5
-1.0274634,7.6036706,9.111899,5
1.2830426,-1.1359559,5.25963,4
-1.4635377,7.8321176,8.5901785,5
6.8376074,1.0771581,2.8715837,3
10.787458,5.238547,3.4578342,3
-1.0627161,7.1946936,8.444672,5
4.447966,1.8090504,9.257211,0
5.3529787,1.5173448,3.8156164,6
-0.3596006,8.462774,8.6954565,2
1.3159258,1.2527924,8.872437,6
3.2903152,-0.6602897,4.6068773,0
3.9507027,1.3429163,9.688678,0
11.526123,7.157143,5.837987,3
8.420931,1.8351977,2.5918489,3
1.7003936,-1.8338262,5.449365,4
11.819939,4.652856,3.5000606,3
0.9513287,-0.33878258,5.4223413,4
5.8530264,-0.915421,9.954923,1
11.286651,6.141045,4.7815037,3
11.256458,6.926254,5.1678805,3
5.2035365,1.9210911,8.746084,6
5.9132514,0.8480584,6.2314095,3
4.6160254,0.82711846,5.0778227,4
4.799329,-0.5189398,7.4244776,4
-0.973363,6.244436,8.814972,5
6.1921034,0.750029,2.3140454,0
11.300839,6.1136465,5.1745367,3
4.963419,0.93117386,8.141332,0
11.537213,3.8074641,2.891728,3
11.711446,5.87718,4.8089833,3
2.333544,-2.1273992,6.073302,4
3.0827725,-0.6558499,4.1790433,6
3.2900875,1.5516618,9.68587,0
5.1928034,1.880348,3.23521,4
6.8637285,1.5259001,4.762981,6
-0.057083778,8.631106,8.519658,5
11.104043,7.284211,5.1357093,3
11.08049,6.055504,4.0541773,3
6.4086614,1.0485266,3.7029595,6
-1.3225769,6.335364,8.300616,5
5.611792,-0.9603423,10.455131,1
1.2850586,-0.6710436,4.9556227,6
2.324709,1.4393731,9.497414,0
3.730267,2.4575036,9.728516,3
2.1222339,-1.9063516,5.6061945,4
3.6385288,-0.31759137,5.1630654,4
1.3937924,-0.6629506,4.575085,4
2.7381494,-1.9594018,5.040538,4
10.713849,2.905564,2.9290473,3
11.289227,3.840375,2.7667725,3
5.3709083,0.0038283388,7.7950916,4
1.8380693,-1.8670263,6.4581275,4
2.8662114,-0.060547125,5.129787,4
7.4492426,1.8955195,1.7597601,6
5.4312863,1.0907663,7.8343053,4
12.246593,4.074115,3.6398842,3
4.847381,0.38102406,3.2371404,4
3.1855593,2.1468484,9.688308,0
5.172554,0.22731885,7.942484,0
5.112138,1.1084687,9.260046,0
-0.66815704,7.770464,8.171082,5
11.133474,7.095837,4.925026,3
4.8441315,1.0118164,3.2461865,6
-0.80648065,8.469257,8.628641,5
11.351166,4.448536,3.277753,3
-1.3000147,6.6841164,8.078384,5
4.678773,0.044748094,3.207724,6
1.218809,-1.1015904,5.4535723,4
-0.07632948,0.85036176,6.1591797,0
4.7294035,0.8276982,2.6379523,6
4.96571,-0.4397041,7.640091,0
1.8655887,2.524489,9.421541,2
5.721762,0.03414264,8.6943865,0
-0.51226497,7.717589,8.675704,5
1.378822,1.4759723,8.476347,4
11.395055,5.587727,3.7269194,3
-0.089431465,0.72559774,6.194584,2
0.68762547,2.0122285,6.7257066,2
2.3222444,-2.7922301,5.2740097,4
4.9692826,0.7734115,8.5913105,2
4.848838,-0.22012499,7.5601745,2
0.6798827,1.4776032,7.073351,4
4.249681,0.28514725,7.5493636,0
11.348019,3.898798,3.206445,3
4.9990106,0.56380993,3.2649484,6
1.1313992,-0.095031,5.0857368,4
4.1111736,0.2944358,5.534752,6
2.6870255,-1.1280646,3.9316692,2
-0.2023102,6.5551777,9.640508,3
11.65891,6.890972,5.5033545,3
11.594954,4.523232,3.157384,3
4.6549196,0.94531024,9.144494,0
0.30127457,0.043156415,5.8973823,2
10.669625,3.8864386,3.4465108,6
-0.14714962,1.4231396,7.395288,2
11.904724,5.3156476,4.3855968,6
9.847817,5.2390695,4.392484,0
5.369144,1.9350741,2.6562827,6
5.88985,0.7988236,7.9579844,0
4.619566,1.8450096,8.880239,4
1.0416595,2.0051122,7.018658,6
-0.9013169,8.49953,8.845006,5
5.7296414,1.1994324,4.062661,0
-0.25134525,2.0859303,7.7335587,2
1.1915431,1.0473189,7.909796,2
-0.20507874,4.2243547,7.8844695,0
10.978476,5.9759016,3.953301,3
-0.79722756,7.5312095,8.647372,5
10.950604,4.3129177,4.182944,3
4.7598953,1.6774085,9.349008,0
11.165179,4.026677,2.8201387,3
5.276606,-0.76257396,10.594264,1
10.87131,7.042331,5.449874,3
4.3972936,1.3057952,8.106472,2
-0.32083708,7.0623903,9.820029,5
4.0672264,0.11873406,5.609825,0
3.9527316,-0.94815767,6.522246,4
3.2955751,0.7922379,4.989177,4
4.7178407,1.4749073,9.004337,0
-1.3465807,8.298462,8.580052,5
4.7122436,1.0527472,9.089652,0
5.349344,1.1917008,8.549055,0
8.306266,1.7101499,2.5876257,6
4.0280623,0.58406144,4.514275,4
10.058539,2.9917922,3.3181765,6
-0.50271595,7.5732446,7.9738646,5
-0.34413332,5.1118393,8.055412,0
4.942011,0.07977048,5.0874243,6
9.840856,2.3785517,2.8630025,3
11.552974,5.5439115,4.295126,3
-0.79156756,6.8461185,9.5222025,5
1.1836587,-0.65679574,4.7321935,4
-1.2378205,7.781247,9.031264,5
10.507602,7.2556086,5.972914,3
5.6318345,0.71248746,4.4780293,6
1.3655337,-1.6570121,5.52147,4
1.1728449,1.4602914,7.8765464,2
4.9359684,1.0271231,4.9720635,4
2.8822823,1.6836615,9.488706,0
4.7137547,1.6875787,2.8268986,6
-0.50547194,6.2440176,7.8774276,6
1.828681,-1.645904,4.4963036,4
2.4378483,-1.7594552,5.431433,6
11.688044,4.214685,3.0121255,3
5.008074,1.4298174,8.527217,2
10.060536,6.140631,5.1438746,3
5.033072,1.7365848,3.3930461,6
3.1824398,1.4181215,9.54224,0
9.898677,3.00922,3.0634894,3
-0.20937254,8.654017,8.98218,5
4.9013324,0.12923749,5.6363792,2
5.2950497,2.154497,2.797612,6
5.154465,2.0673544,3.2285154,4
5.3391232,0.3825195,2.8352532,4
7.2826076,0.9438898,3.6226368,3
2.199028,-1.2537118,4.7424493,6
1.9862131,-1.9660941,6.6021824,0
3.0369525,1.5909328,9.662148,0
2.9967737,0.040930226,4.6006136,6
7.424835,1.3532007,3.090416,6
4.3696613,1.4488704,9.494509,0
3.040731,-1.0525447,4.778704,2
5.554917,-0.98515797,10.752956,1
6.388238,1.3417418,1.9791404,6
2.120241,-1.5506138,4.682185,4
5.079786,0.50939995,3.5331137,6
8.249237,1.5309443,2.9274163,3
5.0187664,0.49760053,7.2637067,2
1.8333932,-1.4183061,4.2887483,2
0.82630795,0.21321718,5.1522565,4
5.490462,-1.2052941,10.331627,2
8.481268,1.9913515,2.7786422,6
10.535205,6.9493604,5.8118725,3
5.9111924,1.7066941,2.6374214,6
0.09465303,1.04223,6.871631,2
5.4933066,0.63455987,7.6000013,0
-0.33919019,1.4336796,7.1000853,2
0.15372427,1.074932,6.6837463,4
9.901553,2.3876004,2.6247916,6
-1.0891905,6.90693,7.844904,5
-1.5305139,6.5277267,8.336756,5
10.557172,6.98167,5.532304,3
2.0600772,-2.1998186,4.682613,2
10.471151,6.5646486,3.7344434,3
6.0379524,0.87832975,5.878429,3
-1.2916942,8.1849785,9.061289,5
-1.6035004,7.4714546,8.639324,5
1.5230622,-1.5347923,6.719511,4
4.811702,-0.09700125,3.0827181,4
10.30105,3.0197446,3.095939,3
0.4256689,2.1301389,7.0011683,2
-0.13075908,1.8695267,7.7208524,2
1.9109807,2.3465416,9.377472,3
5.200894,2.0368438,2.61077,6
10.89596,3.5390067,2.941458,3
2.28688,-0.7730151,5.645303,6
3.4716253,2.4561176,9.358521,0
11.098567,5.188945,4.391587,3
-1.0109206,7.322528,8.386656,5
11.860456,4.1142144,3.7700863,3
2.6700823,-1.8920444,5.895637,4
5.812725,0.4787918,9.039369,0
-0.06248051,8.781058,8.845457,5
-1.0486054,6.9953136,8.996067,5
1.401318,1.63254,8.506551,0
6.450829,0.8174029,3.8742676,0
-0.111501135,3.016911,7.8102846,2
1.9143956,-1.807606,7.0522046,4
-1.0806595,6.318565,8.02832,5
-0.1813865,8.839043,8.678578,5
-0.21329969,7.508599,8.460302,5
-0.17398888,2.6911564,7.9500046,0
4.8861914,0.19461854,7.008416,6
5.769686,-0.1370333,8.832097,1
1.4552692,-1.6313239,6.6889086,4
10.345653,5.274675,3.5419493,3
10.287579,7.0574083,6.0084925,3
5.0538464,0.9831943,9.030998,0
-0.17267635,1.7165307,7.552741,2
3.2627814,-0.7182344,4.274831,4
11.437023,3.7985628,2.9471295,3
4.6534224,1.1553463,4.7473326,0
8.578708,2.1893952,3.0687337,3
1.9244807,-1.6594064,5.869293,4
-0.32033214,8.439388,8.170266,5
6.1019936,1.0156187,1.9852177,6
5.536673,1.8870296,2.5194528,6
4.838551,1.1587489,4.4291844,6
5.5518465,2.283043,3.025794,6
2.2281141,-2.2575493,4.210483,4
5.8528767,0.947891,3.0865245,6
3.8854265,2.2879503,9.688444,0
-0.9976577,6.594615,7.925681,5
1.546759,-1.7621949,7.3340583,2
4.6761727,1.0435762,3.3441775,6
-1.3393444,6.6954265,8.686627,5
5.2847733,1.8804846,3.1984758,6
-1.0608307,7.5443807,8.882468,5
7.535924,-0.01648405,3.2802148,3
1.7087071,1.5698999,8.751771,0
-1.0328628,7.5751953,9.04931,5
0.2012272,1.0204439,5.4706087,2
-1.0235038,8.104756,8.730583,5
2.3170953,-1.7603923,5.273862,0
0.012776827,1.402525,7.3869925,4
1.8771447,-1.9553298,5.833295,4
0.28391173,0.90564495,5.7253137,4
10.411288,6.581881,4.826365,3
11.677731,5.3352532,3.9055688,3
10.648801,5.690408,5.342949,3
5.4826336,0.0040838127,2.934936,2
5.4813013,-0.82944965,10.390934,1
-0.9257157,7.8055983,9.189104,5
-0.061326962,1.0819567,6.740551,2
-0.103936195,0.79698837,6.2118406,6
6.252412,1.0872904,4.191573,6
-0.3151056,7.838193,8.012136,5
4.3179574,-0.34215072,5.3193655,4
10.828373,7.047009,5.65508,3
6.821856,1.6727091,2.8921614,6
-0.8582546,7.2532806,8.017207,5
5.5078526,0.6553511,6.6096277,0
1.6496978,-1.5466875,4.7257338,4
11.51443,4.8846364,3.850949,3
11.2023535,4.423272,2.946348,3
4.9565444,0.61101025,3.4132216,4
5.479711,1.6975206,2.1090107,4
4.1683054,-0.2976454,6.59689,4
9.805359,5.7676077,4.994288,4
1.184426,-0.20740777,5.019175,2
-1.5857563,8.606147,8.467909,5
1.9958935,-1.5895265,5.985351,4
2.7806654,-1.7535251,5.3066025,2
9.034091,2.133817,2.6510825,3
7.0772514,-0.100685984,2.9493687,6
12.057458,7.1324067,5.1524405,3
10.466193,4.8936567,4.336161,3
2.1190188,-2.4825249,4.447031,4
5.471061,1.0902042,2.7384205,6
10.279409,6.4091396,5.3056016,3
11.378452,6.159422,3.7382035,3
-1.456565,7.5918674,8.736606,5
5.0922246,0.40809456,2.9773965,3
1.108344,-0.2753514,5.5448594,4
11.8174715,5.25807,4.4916024,3
5.920482,-0.087635994,8.334409,0
2.0616403,-1.5961499,4.979652,4
11.705879,5.2915154,3.9629796,3
9.529736,2.1472802,2.581719,3
8.1657715,1.443606,3.2398956,6
10.072732,4.8001556,3.121964,3
10.796639,6.040538,5.2885165,3
1.25342,-1.3206645,6.3862524,2
-0.83121973,7.827585,9.027823,5
11.404424,4.6356287,3.5552676,3
11.820338,4.846935,2.644197,3
6.780968,0.8829982,2.6045263,6
0.8884833,-0.3485634,5.0853934,0
6.2421365,0.91911775,2.5289483,6
5.57192,0.77051425,5.70633,2
11.605691,5.9565287,4.5568852,3
9.944656,3.7407687,3.6001248,3
3.6917884,1.8505397,9.524538,0
1.993526,-1.0830683,5.0659304,4
10.245521,3.2613618,2.5957336,6
10.500647,6.7113576,4.2191663,3
5.2149158,0.0706947,7.162639,0
0.33940053,0.51588196,6.4377494,2
4.5710444,1.771705,9.390124,0
11.66927,5.865299,3.9553065,3
2.072534,-1.4217834,6.8972445,3
1.1593264,1.0101801,6.633403,2
10.491603,7.7791595,6.0995293,3
3.1067991,-0.7994465,4.2485657,4
2.2524116,-0.34547213,5.166396,4
7.4404087,1.4680483,2.5776052,6
10.377362,5.092287,4.6076303,3
7.449106,1.5316528,2.3166769,4
-0.028693322,0.363289,6.1837726,2
4.7371016,1.6431105,2.892718,6
6.9125195,0.8896686,2.8847864,6
5.684495,0.41959655,8.791605,0
10.005815,5.172485,3.2681134,3
2.007256,1.048679,7.346649,4
2.844435,-1.6208857,5.1661215,4
4.358152,-0.095643,6.4001274,6
-0.5209529,7.5923333,8.104446,5
4.226222,0.04022418,4.492676,4
0.15670612,7.4206862,8.686975,2
6.1762757,1.1157669,2.1053169,6
10.606382,2.8974483,2.9943984,6
5.577093,-1.0782657,10.698512,1
10.608178,4.188353,4.7288795,3
1.2275188,1.9489268,9.123686,2
5.053732,1.2118982,3.3194032,6
-0.11980204,1.9813129,7.7519855,2
8.065995,1.3651389,3.0287795,3
-1.0964395,7.961134,8.798372,5
-1.0432316,8.1071,8.624445,5
3.634474,1.4076241,9.347847,2
2.826954,-1.9220212,4.378811,3
-0.14206782,1.6312543,7.4464335,2
10.831076,6.519887,5.319568,3
0.3025471,2.563365,6.7952476,4
0.68738157,1.6517581,6.917105,2
0.35915148,0.8846168,7.005171,2
10.311328,2.6412878,2.8981016,3
4.7440605,1.0271409,9.489971,2
6.730608,-0.1971103,3.4236734,6
11.184201,7.159448,5.443788,3
10.915484,6.987973,5.317887,3
4.1404386,1.9442344,9.338376,5
0.52457255,2.0515685,6.6415687,4
9.987035,5.7342744,4.924389,3
5.913365,0.66934675,7.3603563,0
2.8469,-1.7260107,5.980779,4
5.0930705,1.6252791,3.9857388,2
1.5499085,1.4305829,8.657896,0
4.2810607,0.4860714,4.9198904,0
1.4618231,1.7753602,8.281402,2
-0.19410603,1.9227597,7.259692,2
11.119876,4.748089,3.0349417,3
3.7073295,1.5188237,8.550755,4
-1.648115,7.607284,8.673459,5
2.6906152,-1.8165543,4.7578177,4
0.43945697,0.21814863,6.3067966,2
1.5475113,0.16398025,5.8938375,2
11.512301,5.808485,4.8947554,3
1.3096129,0.60252595,5.0425153,0
7.6306467,0.0003653648,3.2311974,4
-0.061438553,3.806802,8.169705,2
5.665612,0.7999648,7.804184,0
10.561827,5.760154,3.8167655,3
5.5626063,-1.0117669,10.729588,1
6.628145,0.692793,3.897921,6
3.3938503,-0.0065723774,4.206449,4
0.30318257,0.8903852,6.574664,4
2.4954515,-1.155045,4.2902493,6
2.885536,-1.4272356,4.7823153,6
3.09483,-0.9866675,4.2658305,4
10.712743,5.1772604,3.6711423,3
-1.3039663,8.504051,8.835757,5
1.684689,2.2822251,9.221021,2
10.32899,5.689633,3.9890623,3
10.140063,6.0835958,5.198186,3
5.452027,-0.87464803,10.707213,1
3.028341,2.346811,9.555582,2
6.290843,1.0037421,5.239396,6
0.81296164,0.18219638,6.379291,4
10.460554,7.859959,6.395381,3
-1.0258245,6.6101284,9.291499,5
11.881753,4.780515,3.9679146,3
11.411123,5.216713,3.5018551,3
5.6476297,-0.82544047,10.195692,1
5.565228,0.75076413,2.6135619,6
4.5494933,1.8327276,9.247149,0
4.5562525,1.4033678,3.4532328,4
3.821874,-0.5251431,5.0506964,4
0.93201625,-0.7570504,5.502837,6
-1.1192288,7.5655293,9.021215,5
5.465183,0.552141,6.0355363,6
3.9415133,-0.2150709,4.388486,4
-1.3432667,8.075997,8.022788,5
4.458231,1.1746296,8.926674,4
-0.53916234,8.34211,9.028699,5
8.613237,1.7559073,2.7771273,3
3.7170177,2.2096698,8.794343,6
11.817796,4.6681952,4.20962,3
11.622717,4.842384,2.7539005,3
4.4923882,1.6173197,9.705224,0
6.6087003,0.9099523,2.542198,2
1.045167,1.3332297,6.7985067,2
1.8647535,-2.1067452,5.5272884,4
11.096041,7.4439473,5.1347823,3
11.540719,4.483054,3.6569562,3
3.5587542,2.0048463,9.072124,2
10.986294,5.436249,3.3580592,3
11.690392,6.509114,4.928262,3
1.084532,-0.8498929,5.164782,2
10.516511,7.735076,6.040938,3
0.6908715,6.6939435,9.673179,3
5.0668664,1.5685966,3.3885837,6
2.9320967,-1.1076348,5.7899585,4
-0.21891284,6.89509,9.777508,5
11.122604,5.175612,3.1992238,3
-0.01858166,3.544898,8.114188,2
10.950523,5.8038745,5.1435604,3
3.9116755,1.8805792,8.499845,0
1.8617764,-1.8885877,6.5374923,4
1.4346765,-0.90156317,5.113837,4
2.779598,-1.8498791,4.899291,4
2.4636064,-0.15028076,6.2148695,6
11.402518,4.1931133,3.620467,3
-1.3653435,7.665585,8.759732,5
11.579559,6.125588,3.8372831,3
11.541338,7.3701053,5.8673115,3
10.994506,3.8933358,2.7784352,3
10.419607,6.366266,3.600302,3
12.065463,6.003861,4.425676,3
11.66573,5.938565,3.8230443,3
5.483192,-1.1502461,10.587006,1
-0.22869498,1.537272,7.1889234,2
11.011575,5.7020802,3.4676836,3
4.497177,1.8163993,9.587138,0
4.2890077,2.4348683,8.82969,3
5.5689807,2.1697688,2.853048,4
4.341853,1.6763573,9.802188,0
10.732757,7.338585,5.830867,3
10.227699,7.6763167,6.3030405,3
11.166663,5.5495505,3.716163,3
3.9489238,0.62708545,4.5636225,4
2.0848873,-2.4569082,4.808691,4
1.4672158,-0.71126014,5.279618,2
4.363007,0.43080822,3.3541725,6
10.859975,5.5783143,3.7927828,3
6.060832,0.63729244,2.64181,6
5.3995223,2.086023,2.3792822,6
4.304929,1.7193308,9.350804,0
3.317353,1.7994713,9.373109,4
4.649223,0.010435892,7.693179,0
12.031662,6.8938866,5.1080427,3
10.779795,6.203663,4.187874,3
4.888134,1.9290564,3.609701,6
11.1872425,4.51805,3.926695,3
5.1381497,0.43593332,6.0416503,0
5.7773476,0.4868948,7.3497787,4
10.9772835,3.7419586,3.128048,3
11.465749,5.316872,3.201235,3
6.0099587,1.4590989,2.817923,3
0.48864132,1.8442621,8.031631,2
5.565505,-0.9549366,10.704047,1
11.417319,5.0736146,3.4487083,3
6.1619368,0.4345921,2.5758705,6
10.863493,6.0009203,5.3941827,3
3.125735,2.2387898,9.501983,5
0.6120226,1.4099997,6.8873982,4
11.295091,4.9550796,3.6587226,3
-0.2906357,6.872715,9.774568,3
-1.5692104,7.395266,8.347063,5
5.388491,0.023372965,2.8518589,4
3.5039797,-0.50125515,4.846924,5
5.798811,1.2758977,4.027144,6
10.795814,4.710786,3.2067726,3
11.678417,4.955779,3.622941,3
3.9870124,1.9004037,9.909499,0
-1.1246617,7.03888,8.309342,5
11.191502,5.721264,4.293206,3
11.132325,6.757692,5.1090875,3
-0.7262293,8.226031,8.0569,5
4.45648,-0.06637421,6.660134,6
4.075157,-0.26051822,5.673191,2
-0.028398218,6.4115634,9.587205,4
2.2894475,-1.4664094,4.820194,4
11.889637,4.87214,4.3499117,3
3.4547431,-0.079359904,4.29527,6
7.5589914,1.6657902,2.102673,6
2.2429416,-1.6700214,4.91212,6
10.444576,5.357278,3.2829714,3
0.32243422,6.7816954,8.897005,0
2.9338343,1.9077686,9.814295,0
4.7764406,0.072173916,6.0464892,6
5.184638,0.7002782,5.508827,5
1.5203509,1.4347194,8.486212,0
11.972178,5.9599204,3.5677204,3
5.0980253,1.4885358,3.6163414,4
-0.98931164,7.119403,9.375503,3
10.887886,5.755409,3.6119578,3
5.536372,0.7636227,8.837056,2
0.14238183,0.604754,6.3993664,2
11.3037195,6.167625,4.835157,3
1.9310104,-0.80956495,5.1399255,4
-1.6357201,6.595099,8.062123,5
